Nama Wisata,Escape,Relaxation,Play,Strenghthening family bonds,Prestige,Social Interaction,Romance,Educational Opportunity,Self-fulfilment,Wish-fulfiment,Lingkungan,Infrastruktur,Fasilitas,Akomodasi,Aktivitas Wisata,Makan Bersama,Berolahraga,Belajar,Berinteraksi dengan satwa,Mengambil Foto,Beribadah,Berkemah,Melihat Pemandangan,Berbelanja,Kampung Pecinaan Kapasan Dalam
Kebun Raya Mangrove Gunung Anyar,1,1,1,0,0,1,1,1,0,0,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,0,0,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,0,0,0,1,1,1,0,"Mengambil Foto, Melihat Pemandangan, Berbelanja",0,0,0,0,1,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,0,0,0,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,0,0,0,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Beribadah, Melihat Pemandangan",1,0,0,1,1,1,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berolahraga, Belajar, Mengambil Foto, Melihat Pemandangan",0,1,1,0,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berolahraga, Berinteraksi dengan satwa, Mengambil Foto, Berkemah, Berbelanja",1,1,0,1,1,0,1,0,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Beribadah, Melihat Pemandangan, Berbelanja",1,0,0,1,1,1,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",0,0,0,1,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Berkemah, Berbelanja",1,0,0,1,0,0,1,0,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berolahraga, Berinteraksi dengan satwa, Mengambil Foto",0,1,0,1,1,0,0,0,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Melihat Pemandangan, Berbelanja",0,0,0,0,0,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berolahraga, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",0,1,0,1,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Mengambil Foto, Beribadah, Melihat Pemandangan",1,0,0,0,1,1,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,0,0,0,0,0,0,1,0,0,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,0,1,0,1,0,1,1,1,0,1,1,1,0,0,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berolahraga, Melihat Pemandangan",0,1,0,0,0,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,0,1,1,0,0,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,0,1,1,1,0,1,1,1,1,0,"Mengambil Foto, Beribadah, Melihat Pemandangan",0,0,0,0,1,1,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,0,1,1,1,0,0,1,1,1,1,"Melihat Pemandangan, Berbelanja",0,0,0,0,0,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,0,0,0,1,0,1,1,Melihat Pemandangan,0,0,0,0,0,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,0,1,1,1,1,1,1,0,1,1,"Makan, Melihat Pemandangan, Berbelanja",1,0,0,0,0,0,0,1,1,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,0
Kebun Raya Mangrove Gunung Anyar,1,1,1,1,0,0,1,1,0,1,1,1,1,0,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,1,1,0,0,1,1,0
Kebun Binatang Surabaya,0,1,1,1,0,1,0,1,0,0,0,0,0,0,"Makan Bersama, Belajar, Berinteraksi dengan satwa, Mengambil Foto, Beribadah, Melihat Pemandangan, Berbelanja",1,0,1,1,1,1,0,1,1,0
Kebun Binatang Surabaya,1,1,1,1,0,1,0,1,0,1,1,1,1,1,"Makan Bersama, Berinteraksi dengan satwa, Mengambil Foto",1,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,0,1,0,1,0,0,1,0,0,0,"Belajar, Berinteraksi dengan satwa, Mengambil Foto",0,0,1,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,0,1,0,1,1,0,1,1,1,0,"Makan, Berolahraga, Belajar, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",1,1,1,1,1,0,0,1,0,0
Kebun Binatang Surabaya,1,1,1,0,1,1,0,1,1,1,1,1,1,0,"Belajar, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",0,0,1,1,1,0,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Berinteraksi dengan satwa,0,0,0,1,0,0,0,0,0,0
Kebun Binatang Surabaya,0,1,0,1,0,1,0,1,1,0,1,1,1,0,"Makan, Belajar, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",1,0,1,1,1,0,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,0,1,1,1,1,1,0,0,0,0,"Makan, Berolahraga, Belajar, Berinteraksi dengan satwa, Mengambil Foto, Beribadah, Melihat Pemandangan",1,1,1,1,1,1,0,1,0,0
Kebun Binatang Surabaya,1,1,0,0,0,1,1,1,0,0,1,1,1,1,"Berinteraksi dengan satwa, Berkemah, Melihat Pemandangan, Berbelanja",0,0,0,1,0,0,1,1,1,0
Kebun Binatang Surabaya,1,1,0,1,0,0,0,1,1,0,1,1,1,0,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Berbelanja",1,0,0,1,1,0,0,0,1,0
Kebun Binatang Surabaya,1,1,0,1,0,1,0,1,1,0,1,0,0,1,"Makan, Melihat Pemandangan",1,0,0,0,0,0,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Beribadah, Melihat Pemandangan",1,0,0,1,1,1,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,0,1,0,1,0,1,1,1,0,0,"Makan, Belajar, Berinteraksi dengan satwa, Mengambil Foto",1,0,1,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Berinteraksi dengan satwa,0,0,0,1,0,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto",0,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,0,0,1,1,0,1,1,1,1,1,Berinteraksi dengan satwa,0,0,0,1,0,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto",0,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto",0,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto",0,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Beribadah, Melihat Pemandangan",1,0,0,1,0,1,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,0,1,1,1,0,0,1,1,0,0,"Makan, Belajar, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",1,0,1,1,1,0,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Makan, Berolahraga, Belajar, Beribadah",1,1,1,0,0,1,0,0,0,0
Kebun Binatang Surabaya,1,1,0,1,0,1,1,1,0,1,1,1,1,1,"Berolahraga, Berinteraksi dengan satwa, Berkemah, Melihat Pemandangan",0,1,0,1,0,0,1,1,0,0
Kebun Binatang Surabaya,1,1,1,0,0,1,0,1,1,1,1,1,0,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",1,0,0,1,1,0,0,1,0,0
Kebun Binatang Surabaya,1,1,0,1,1,0,1,1,0,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,1,1,0,0,1,1,0
Kebun Binatang Surabaya,1,1,1,1,0,1,1,0,1,1,1,0,1,1,"Makan, Berolahraga, Berinteraksi dengan satwa, Beribadah",1,1,0,1,0,1,0,0,0,0
Kebun Binatang Surabaya,1,1,1,0,1,1,1,1,0,1,1,1,1,1,"Berolahraga, Belajar, Berinteraksi dengan satwa, Beribadah",0,1,1,1,0,1,0,0,0,0
Kebun Binatang Surabaya,1,1,0,1,1,1,0,1,1,0,1,1,1,1,"Makan, Berolahraga, Belajar, Melihat Pemandangan",1,1,1,0,0,0,0,1,0,0
Kebun Binatang Surabaya,1,1,0,1,1,1,0,1,1,1,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,0,1,1,1,0,1,"Berolahraga, Berinteraksi dengan satwa, Berkemah, Melihat Pemandangan",0,1,0,1,0,0,1,1,0,0
Kebun Binatang Surabaya,1,1,0,1,1,0,1,1,1,0,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,1,1,0,0,1,1,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Beribadah",1,0,0,1,1,1,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Makan,1,0,0,0,0,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Makan,1,0,0,0,0,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,0
Kebun Binatang Surabaya,1,0,1,0,0,0,1,1,1,0,1,0,0,1,Belajar,0,0,1,0,0,0,0,0,0,0
Kebun Binatang Surabaya,1,0,0,1,1,0,0,1,1,1,0,0,1,1,Berkemah,0,0,0,0,0,0,1,0,0,0
Kebun Binatang Surabaya,0,1,1,0,1,1,1,0,0,1,1,0,1,0,Makan,1,0,0,0,0,0,0,0,0,0
Kebun Binatang Surabaya,1,1,0,1,1,0,1,0,1,0,0,1,0,1,Makan,1,0,0,0,0,0,0,0,0,0
Kebun Binatang Surabaya,0,1,0,1,1,1,0,0,0,1,1,0,1,0,Melihat Pemandangan,0,0,0,0,0,0,0,1,0,0
Kebun Binatang Surabaya,0,1,0,1,1,1,1,0,1,1,1,0,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto",1,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan",0,0,0,1,1,0,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto",0,0,0,1,1,0,0,0,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto, Beribadah, Melihat Pemandangan",0,0,0,1,1,1,0,1,0,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto, Berbelanja",0,0,0,1,1,0,0,0,1,0
Kebun Binatang Surabaya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan, Berbelanja",0,0,0,1,1,0,0,1,1,0
Kebun Binatang Surabaya,1,1,1,1,0,1,1,1,0,0,1,1,1,1,"Makan, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,1,1,0,0,1,1,0
Kampung Pecinaan Kapasan Dalam,0,0,1,0,1,1,1,0,0,0,0,1,0,0,"Belajar, Berinteraksi dengan satwa, Berkemah",0,0,1,1,0,0,1,0,0,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,1,1,0,0,0,1,1,1,1,"Mengambil Foto, Berkemah, Melihat Pemandangan",0,0,0,0,1,0,1,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,0,1,0,1,1,1,0,1,1,1,1,1,"Makan, Mengambil Foto, Berkemah, Melihat Pemandangan",1,0,0,0,1,0,1,1,0,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,1,1,0,0,1,1,1,1,1,"Makan, Berolahraga, Mengambil Foto, Melihat Pemandangan",1,1,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,0,1,1,1,1,"Makan, Belajar, Mengambil Foto, Melihat Pemandangan",1,0,1,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,0,0,0,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,0,0,1,1,0,0,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,1,1,1,1,0,"Makan, Belajar, Mengambil Foto, Melihat Pemandangan",1,0,1,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,1,1,0,0,0,"Belajar, Mengambil Foto, Melihat Pemandangan",0,0,1,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,0,0,1,1,1,0,1,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,0,1,1,0,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,0,1,1,0,1,1,1,0,1,1,1,1,1,"Makan, Belajar, Mengambil Foto, Melihat Pemandangan",1,0,1,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,0,1,1,0,1,1,1,1,0,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,0,1,1,1,0,"Mengambil Foto, Melihat Pemandangan, Berbelanja",0,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,0,1,0,1,1,0,1,1,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,0,1,1,0,0,1,1,1,1,"Makan, Belajar, Mengambil Foto, Beribadah, Melihat Pemandangan, Berbelanja",1,0,1,0,1,1,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,0,0,0,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,0,1,0,0,0,1,0,1,1,"Mengambil Foto, Melihat Pemandangan, Berbelanja",0,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,0,1,1,1,0,1,0,1,1,"Belajar, Mengambil Foto, Beribadah, Melihat Pemandangan",0,0,1,0,1,1,0,1,0,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,0,1,0,0,0,1,1,1,0,"Makan, Belajar, Mengambil Foto, Beribadah, Melihat Pemandangan, Berbelanja",1,0,1,0,1,1,0,1,1,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,0,1,0,0,0,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,0,1,1,1,1,"Makan, Belajar, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,1,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,0,1,0,0,0,1,0,1,1,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,1,1,1,1,1,"Makan, Belajar, Berinteraksi dengan satwa, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,1,1,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,0,1,1,1,0,0,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"Makan, Berolahraga, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,1,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,1,0,0,0,1,1,1,1,1,1,"Makan, Berolahraga, Mengambil Foto, Melihat Pemandangan",1,1,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,0,1,0,1,1,1,0,1,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan, Berbelanja",1,0,0,0,1,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,0,1,1,1,0,1,1,1,1,1,1,"Berolahraga, Mengambil Foto, Melihat Pemandangan",0,1,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,1,1,0,0,0,1,1,1,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,0,1,1,1,1,1,1,1,0,"Belajar, Mengambil Foto, Melihat Pemandangan",0,0,1,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,0,1,0,1,1,0,Mengambil Foto,0,0,0,0,1,0,0,0,0,1
Kampung Pecinaan Kapasan Dalam,1,1,0,1,1,1,1,1,0,1,1,1,1,1,"Makan, Berbelanja",1,0,0,0,0,0,0,0,1,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,1,1,1,1,1,1,1,1,0,1,"Berolahraga, Belajar",0,1,1,0,0,0,0,0,0,1
Kampung Pecinaan Kapasan Dalam,0,0,1,1,1,1,1,1,1,1,1,0,1,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,0,1,0,0,1,1,1,1,"Makan, Mengambil Foto",1,0,0,0,1,0,0,0,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,0,1,0,1,1,1,1,1,1,0,1,"Melihat Pemandangan, Berbelanja",0,0,0,0,0,0,0,1,1,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Belajar, Mengambil Foto",0,0,1,0,1,0,0,0,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,0,1,1,1,0,1,1,1,0,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Melihat Pemandangan,0,0,0,0,0,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Makan, Mengambil Foto, Melihat Pemandangan",1,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Melihat Pemandangan,0,0,0,0,0,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Mengambil Foto, Melihat Pemandangan",0,0,0,0,1,0,0,1,0,1
Kampung Pecinaan Kapasan Dalam,0,1,1,1,0,1,0,0,0,0,0,1,1,0,"Makan, Berolahraga",1,1,0,0,0,0,0,0,0,1
Kampung Lawas Maspati,1,1,1,1,0,1,0,1,1,0,1,1,1,0,"Makan, Belajar, Ngopi",1,0,1,0,0,0,0,0,0,0
Kampung Lawas Maspati,1,0,1,1,0,1,0,1,0,0,1,1,0,0,Mengambil Foto,0,0,0,0,1,0,0,0,0,0
Kampung Lawas Maspati,1,1,1,1,1,1,0,1,0,0,1,1,1,1,Mengambil Foto,0,0,0,0,1,0,0,0,0,0
Kampung Lawas Maspati,1,1,1,1,0,1,0,1,1,0,1,1,0,1,Belajar,0,0,1,0,0,0,0,0,0,0
Kampung Lawas Maspati,1,1,1,1,0,1,0,1,0,0,1,1,0,1,Belajar,0,0,1,0,0,0,0,0,0,0
